id,link,text,topic,sentiment,created_at,retweet
1463608876985729032,https://twitter.com/twitter/statuses/1463608876985729032,Conservatives advance challenge of ruling imposing House vaccine mandate.  First they scream about obtaining enough vaccines for all of Canada now they are challenging rules of attendance for unvaccinated members. Two faced losers. Thank goodness they lost https://t.co/GJlTss772q,,,Wed Nov 24 20:42:03 +0000 2021,https://twitter.com/twitter/statuses/1463608876985729032
1463608556582846465,https://twitter.com/twitter/statuses/1463608556582846465,"@MapaloMwelwa4 @BuyoyaJonah Which trials have categorically proved that the different vaccines are safe for our people taking different ARVs from patients in America and Europe? Which vaccine is the safest: Astra Zeneca, Pfizer, Johnson &amp; Johnson, Russian, Chinese?",,,Wed Nov 24 20:40:47 +0000 2021,
1463438419854512137,https://twitter.com/twitter/statuses/1463438419854512137,"6/ Lastly, Toby questions if the efficacy of the vaccines has been over stated and provides a link to another of his articles, and oh look - #HopelessHinton appears 🤦🏻🤦🏻	I'll leave this screenshot for Toby to view (HT @Lizzy_Lang7 ) UNVACCINATED Toby.	https://t.co/7XcbnrsR2r https://t.co/v0CmrvwUWY",,,Wed Nov 24 09:24:43 +0000 2021,
1463326574946697220,https://twitter.com/twitter/statuses/1463326574946697220,"Already got your #COVID-19 vaccine? Awesome! Make sure your friends and family get their vaccines too. Encourage them to find their own reason to get vaccinated and help make their vaccination happen. For more information, go to https://t.co/DrmQeBdZSY.		#WeCanDoThis https://t.co/diUHWUC8yA",,,Wed Nov 24 02:00:17 +0000 2021,
1463483075132805131,https://twitter.com/twitter/statuses/1463483075132805131,"@RadioTayNews - absolutely misleading , dangerous and reprehensible - Tay ad re ""vaccination is tested like any other vaccine"". ""Testing"" does not mean safe.Such ""vaccines"" require 5 to 10 years of developement.""Testing"" is NOT equivalent of SAFE VACCINES !",,,Wed Nov 24 12:22:09 +0000 2021,
1463470901454901260,https://twitter.com/twitter/statuses/1463470901454901260,"Pianist, 40, suffered brain haemorrhage 'induced AstraZeneca vaccine' https://t.co/k2DFrwF8Hf",,,Wed Nov 24 11:33:47 +0000 2021,
1463533146855690242,https://twitter.com/twitter/statuses/1463533146855690242,I made one lmao https://t.co/skV0wyaCDb,,,Wed Nov 24 15:41:07 +0000 2021,https://twitter.com/twitter/statuses/1463533146855690242
1463480942035619842,https://twitter.com/twitter/statuses/1463480942035619842,Go follow @Togetherdec 		The go-to organisation that stands up for anyone affected by lockdowns or vaccine passports.		#together https://t.co/GZrLrblkh4,,,Wed Nov 24 12:13:41 +0000 2021,https://twitter.com/twitter/statuses/1463480942035619842
1463353043483693062,https://twitter.com/twitter/statuses/1463353043483693062,"@ChiefGreyCloud @Exposingthehive @J_EmpyreanGoals @mcfunny @Truth_in_Number @carlsmythe @HaircutSpock @FillmoreWhite @irishman7771 @WendyOrent @JSAHolmes @KStateTurk @MdRisette @BrowningNeelyn @nyob7714 @ChrisJohnsonMD @SwedeRed @JestrBob @UKCryptoKing247 @MelinaCycling @RTheatheist @lakeboating2021 @Nycweatherrepor @trpdo @ADreyzen @Truth_CharSines @Bebert701 @barryjohnreid21 @andylumm @ghoppe @KayVonPaul @thatsnotmine125 @pawley_robert @florida_reb @ginapro @fredwibblington @Alex_on_A14 @airbagandme @Kathmarval @Whackamole__ @NateWeymouth @ENirenberg @ZKForTre @markmcdougall13 @FrankDElia7 @Tiffany_Stuff @BurgerLab12 @IainMulady @Pope_Bane @wendy_Lynnette It’s complicated and involved many people, as most scientific discoveries do. Here’s a whole book just published on the subject: https://t.co/IUJ36BIKan",,,Wed Nov 24 03:45:28 +0000 2021,
1463500337185439744,https://twitter.com/twitter/statuses/1463500337185439744,"While I cannot sit and write 3000, here’s a few: Vaccines work. The COVID-19 vaccines are extremely effective at preventing serious illness, hospitalization, AND death. Data shows us the higher the vaccination rate, the lower the death rate. Source: https://t.co/ItiBMD60Iu",,,Wed Nov 24 13:30:45 +0000 2021,https://twitter.com/twitter/statuses/1463500337185439744
1463338220096159746,https://twitter.com/twitter/statuses/1463338220096159746,@elle585 @1NewsNZ Unvax NZ citizens/perm residents go to MIQ. Unvax tourists at this time still restricted. Vaxed tourists can use digital vaccine passport or another form of electronic or paper document from a government health authority in their own country https://t.co/SBmdVnNRtd,,,Wed Nov 24 02:46:33 +0000 2021,
1463477185986052097,https://twitter.com/twitter/statuses/1463477185986052097,I can't believe vaccine passports and mask mandates haven't stopped Covid in its tracks in Europe. Perhaps we can export them scotch eggs as part of the next stage of defence.,,,Wed Nov 24 11:58:45 +0000 2021,https://twitter.com/twitter/statuses/1463477185986052097
1463609988933324801,https://twitter.com/twitter/statuses/1463609988933324801,Do your research y'all. My cousin's step-uncle took the Pfizer vaccine and now he likes cilantro.,,,Wed Nov 24 20:46:28 +0000 2021,https://twitter.com/twitter/statuses/1463609988933324801
1463609171622780928,https://twitter.com/twitter/statuses/1463609171622780928,"Googlers opposed to Google's vaccine mandate circulate manifesto, ask company to retract policy - San Francisco Business Times #Google #COVID #maskmandates #masks https://t.co/IUl7cFGfL5",,,Wed Nov 24 20:43:13 +0000 2021,
1463409661462331397,https://twitter.com/twitter/statuses/1463409661462331397,- 2021 Tuesday I: Vaccine Manufacturers’ Stock Prices (Follow the Money) News- (1) Pfizer $51.08 (2) AstraZeneca $56.73 (3) Merck &amp; Company: $82.80 (4) Johnson &amp; Johnson $160.69 (5) BioNTech $308.84 (6) Moderna $276.38.,,,Wed Nov 24 07:30:26 +0000 2021,
1463499951275757569,https://twitter.com/twitter/statuses/1463499951275757569,"However, CDC does not say how long people should wait before getting the vaccine after isolation is over. This study supports the vaccination of people who acquired SARS-CoV-2 within the first 4 weeks to reduce the risk for long COVID. (8/)",,,Wed Nov 24 13:29:13 +0000 2021,https://twitter.com/twitter/statuses/1463499951275757569
1463533265202126856,https://twitter.com/twitter/statuses/1463533265202126856,"US COVID Deaths In 2021 Have Surpassed 2020’s Total… Despite Vaccines, Treatments.	That means over 15,000 more people have died in 2021 than last year from COVID-19 – and there’s still more than a month left.	https://t.co/htEUA3Jr8t",,,Wed Nov 24 15:41:36 +0000 2021,
1463469924467232772,https://twitter.com/twitter/statuses/1463469924467232772,This is why you can’t mandate these new vaccines. They aren’t risk free. https://t.co/v7qi4WdU8x,,,Wed Nov 24 11:29:54 +0000 2021,https://twitter.com/twitter/statuses/1463469924467232772
1463500918427693058,https://twitter.com/twitter/statuses/1463500918427693058,"@paulodonoghue93 Not true. Hospitalisation is always age, health &amp; morbidity stratified. 81% in ICU are immunocompromised, so likely to end up in critical care irrespective of vax status. These are the very people mass vaccination of healthy people was aimed at protecting. https://t.co/Jk4cEsJ3cI",,,Wed Nov 24 13:33:04 +0000 2021,
1463503951052132354,https://twitter.com/twitter/statuses/1463503951052132354,Having my 😷 covid19 vaccine booster soon. It will be the Pfizer or Moderna one as I had two doses of Astra Zeneca Vaccine first.,,,Wed Nov 24 13:45:07 +0000 2021,
1463349990244315148,https://twitter.com/twitter/statuses/1463349990244315148,Longer-term analysis of the safety and efficacy of Pfizer’s #COVID19 vaccine in individuals 12 - 15 years of age show that two-doses (30-µg per dose) was 100% effective against COVID measured seven days thorough four months after the second dose.		https://t.co/b96IbOUYFj,,,Wed Nov 24 03:33:20 +0000 2021,https://twitter.com/twitter/statuses/1463349990244315148
1463479204129898501,https://twitter.com/twitter/statuses/1463479204129898501,"@Cranky_Old_Guy @StevePriceMedia @AusTodayListnr Horrific, isn't it! 	It's a coup.	If there was any health or science behind vaccine passports people with prior infection antibodies would have a VIP pass.  They don't.	We have to see it as a coup.  Rubber bullets shot to suppress dissent.",,,Wed Nov 24 12:06:47 +0000 2021,
1463533249360236549,https://twitter.com/twitter/statuses/1463533249360236549,... (1)	After yesterday's events I really needed to pull out a good Deep Regression Therapy for the night.		- @CuddlzNappies  Teddy Pattern	- @dinkiesden  Anniversary Babysuit	- Baby Blue Dodiee	- Johnson's Cottontouch Powder	- Johnson's Baby Bedtime Cream https://t.co/Y4UD1v37cm,,,Wed Nov 24 15:41:32 +0000 2021,
1463352286697119750,https://twitter.com/twitter/statuses/1463352286697119750,The governments say u need to take the vaccine &amp; it's safe.		Covid vaccines is death wish. 	#realnews #news #newsupdate #NewsAlert #BreakingNews #infowars #vaccine #VaxXed #vaccination #newzealandnews #newzealand #nz #kiwis https://t.co/8S0kihGRq6,,,Wed Nov 24 03:42:27 +0000 2021,https://twitter.com/twitter/statuses/1463352286697119750
1463591167224860672,https://twitter.com/twitter/statuses/1463591167224860672,"In partnership with #COVAX, the U.S. provided 506,200 additional doses of the Johnson &amp; Johnson COVID-19 vaccine to the people of Côte d’Ivoire. This latest delivery of free, safe, and effective vaccines further demonstrates our commitment to beating COVID-19 at home and abroad. https://t.co/0jV4pADs0l",,,Wed Nov 24 19:31:41 +0000 2021,https://twitter.com/twitter/statuses/1463591167224860672
1463481038626304001,https://twitter.com/twitter/statuses/1463481038626304001,@hemantmehta @AukeHoekstra Maybe that’s what he intends us to do? Like I say: this vaccine not vaccine discussions are religious ones. It’s not about science it’s about beliefs. 	VACCINES DONT CHANGE YOUR DNA GENIOUS!!,,,Wed Nov 24 12:14:04 +0000 2021,
1463343227268780035,https://twitter.com/twitter/statuses/1463343227268780035,@drvyom @drruthmitchell They definitely still have a vaccine passport in effect in Ontario and Quebec with comparable vaccination rates. They are still requiring masks as well. 	Perhaps once they have kids vaccinated things will change. That's getting rolling now,,,Wed Nov 24 03:06:27 +0000 2021,https://twitter.com/twitter/statuses/1463343227268780035
1463483768203735048,https://twitter.com/twitter/statuses/1463483768203735048,"The same report shows the rate of hospital admissions are higher for the unvaccinated vs vaccinated, so vaccines are effective at reducing serious illness.		But I would like to see evidence to support vaccine passports as they are unnecessary in my opinion. https://t.co/lQoEQcxeuB",,,Wed Nov 24 12:24:55 +0000 2021,https://twitter.com/twitter/statuses/1463483768203735048
1463533143785455624,https://twitter.com/twitter/statuses/1463533143785455624,"@GOV2UK @HoCStandards @RhonddaBryant The Prime Minister complaining about the questions he is getting at #pmqs he'd rather have questions about his day trip to Peppa pig land  #PMQsSumming up Boris Johnson pmqs	A fat, drunken, liar #PMQs https://t.co/EzRJGtyM7Q",,,Wed Nov 24 15:41:07 +0000 2021,
1463480778797596674,https://twitter.com/twitter/statuses/1463480778797596674,"Vaccine coercion breeds distrust in public health according to new Danish research: ""[Vax passports]... may shape the unvaccinated's compliance with other health advice.""		Mandates are -- in long-run effect -- an anti-vax, anti-PH position. https://t.co/C6r4ATCL8r",,,Wed Nov 24 12:13:02 +0000 2021,https://twitter.com/twitter/statuses/1463480778797596674
1463446178054520834,https://twitter.com/twitter/statuses/1463446178054520834,@wirths01 @OliHSchmidt @annettedittert The immunity doesn't last as long as with all other vaccines. The advice is to get a second vaccination with an mRNA vaccine after 1 month.,,,Wed Nov 24 09:55:33 +0000 2021,
1463591049331417090,https://twitter.com/twitter/statuses/1463591049331417090,"Jackie Johnson was criminally charged for her role in covering up the murder of Ahmaud Arbery. This woman violated her oath as a district attorney in Georgia to facilitate a lynching. It's about time we start holding prosecutors accountable.		You're next, Ms. Johnson. https://t.co/lJNctLM47H",,,Wed Nov 24 19:31:13 +0000 2021,https://twitter.com/twitter/statuses/1463591049331417090
1463608922556751877,https://twitter.com/twitter/statuses/1463608922556751877,@Glenn02660664 @2Sides1Story87 @KayBurley @SarahOwen_ You keep calling them vaccines and you keep saying they are tested go to the Pfizer website and find the results for this covid-19 vaccine even Pfizer admit they have been bypassed and they haven't even done animal testing fucking wake up dick head,,,Wed Nov 24 20:42:14 +0000 2021,
1463608815459393538,https://twitter.com/twitter/statuses/1463608815459393538,11 year-old Massachusetts girl within 5 minutes of her Pfizer vaccine:		- Couldn’t “feel her ears”	- Became unconscious	- Had a seizure lasting 5 minutes 	- Asked mom to “make it stop”		https://t.co/naYoHskVqL https://t.co/XKEk1dB0hi,,,Wed Nov 24 20:41:48 +0000 2021,https://twitter.com/twitter/statuses/1463608815459393538
1463499114440765456,https://twitter.com/twitter/statuses/1463499114440765456,"Covid-19 vaccine update:		2,465,183 people have had their first dose.	2,259,175 people have had their second dose.	751,460 people have had their booster dose.		See all the latest @PublicHealthW figures here 👇	https://t.co/u9rpDSFpdG https://t.co/qoxehFasGA",,,Wed Nov 24 13:25:54 +0000 2021,https://twitter.com/twitter/statuses/1463499114440765456
1463609120821583873,https://twitter.com/twitter/statuses/1463609120821583873,"Bad news, we have run out of Pfizer and Moderna vaccine. Good news another shipment will be delivered on Monday...	To date ee have vaccinated over ten thousand men, women and children. 🙋🏽‍♀️😁",,,Wed Nov 24 20:43:01 +0000 2021,https://twitter.com/twitter/statuses/1463609120821583873
1463479288854990852,https://twitter.com/twitter/statuses/1463479288854990852,"South Africa has asked Johnson &amp; Johnson and Pfizer to delay delivery of Covid-19 vaccines because it now has too much stock, health ministry officials say.		https://t.co/0HZdwh7rmR",,,Wed Nov 24 12:07:07 +0000 2021,https://twitter.com/twitter/statuses/1463479288854990852
1463412235594657797,https://twitter.com/twitter/statuses/1463412235594657797,@_ROARNZ @kayfabenz @kiwiwayne1 Comirnaty (COVID-19 mRNA vaccine) (Pfizer-BioNTech) concentrate for injection 0.5 mg/mL,,,Wed Nov 24 07:40:40 +0000 2021,
1463482935106220032,https://twitter.com/twitter/statuses/1463482935106220032,"From the legacy of Nazi policies to a widespread belief in alternative medicine, German-speaking Europe has made itself vulnerable to the emotion-laden appeals of the anti-vaccine movement. https://t.co/Zmfxo23bAo",,,Wed Nov 24 12:21:36 +0000 2021,https://twitter.com/twitter/statuses/1463482935106220032
1463459854962548739,https://twitter.com/twitter/statuses/1463459854962548739,@NormanTShenley Today		https://t.co/fKssKN6Ka1,,,Wed Nov 24 10:49:53 +0000 2021,https://twitter.com/twitter/statuses/1463459854962548739
1463298613820407813,https://twitter.com/twitter/statuses/1463298613820407813,UPDATE: Everyone ages 18 years and older is eligible for a #COVID19 booster shot. 		You may get your booster 6 months after you’re fully vaccinated with a 2-dose vaccine &amp; 2 months after you’re fully vaccinated with a 1-dose vaccine. 		More: https://t.co/77CTFuJFcO. https://t.co/tte5D6e2JO,,,Wed Nov 24 00:09:10 +0000 2021,https://twitter.com/twitter/statuses/1463298613820407813
1463317700361404418,https://twitter.com/twitter/statuses/1463317700361404418,"@richardursomd It is the worse display of incompetence that I have ever seen:	Vaccines created in haste;	FDA was asking five(5) years to have a safe and effective vaccine, but it was pressured to create them faster: in nine(9) months;	Many INJURIES &amp; DEATHS after vaccination:	still promoting it",,,Wed Nov 24 01:25:01 +0000 2021,https://twitter.com/twitter/statuses/1463317700361404418
1463533147975401477,https://twitter.com/twitter/statuses/1463533147975401477,Any proposal to reduce COVID transmission that doesn’t now have vaccines and rapid tests front-and-centre is not a proposal that’s had much thought go into it. Booster data looks very good - roll-out of these is likely to play a large part in how well countries do over winter. 2/,,,Wed Nov 24 15:41:08 +0000 2021,https://twitter.com/twitter/statuses/1463533147975401477
1463467368911355907,https://twitter.com/twitter/statuses/1463467368911355907,"Daily Mail: Pianist, 40, suffered brain haemorrhage 'induced AstraZeneca vaccine' 		https://t.co/BDqsLjHqeo via @MailOnline",,,Wed Nov 24 11:19:45 +0000 2021,https://twitter.com/twitter/statuses/1463467368911355907
1463481234236002305,https://twitter.com/twitter/statuses/1463481234236002305,"💉NEW: Countries should consider mandatory vaccination, says WHO director		Follow the latest updates on our coronavirus liveblog 👇	https://t.co/BJIKo284fw",,,Wed Nov 24 12:14:51 +0000 2021,https://twitter.com/twitter/statuses/1463481234236002305
1463360891886481415,https://twitter.com/twitter/statuses/1463360891886481415,@CDCgov @CDCMMWR CDC study finds Pfizer-BioNTech COVID vaccine provides high protection against hospitalization in adolescents https://t.co/wEAlTfq76Y @CDCgov #Adolescents #Vaccine #Coronavirus #Disease #COVID19 #Pfizer #BioNTech,,,Wed Nov 24 04:16:39 +0000 2021,https://twitter.com/twitter/statuses/1463360891886481415
1463499537910312962,https://twitter.com/twitter/statuses/1463499537910312962,"ICYMI: Local kids start receiving their first COVID-19 vaccine Thursday morning at the Devonshire Mall mass vaccination clinic run by @WRHospital. To book an appointment for someone aged five to 11, visit https://t.co/Sw0zd9o58j. 		https://t.co/YpvpzoIFPc",,,Wed Nov 24 13:27:35 +0000 2021,
1463481815734308873,https://twitter.com/twitter/statuses/1463481815734308873,Boris Johnson to Keir Starmer:		'He didn't want to invest in the Vaccine Taskforce I seem to remember'		'If we listened to him we would all still be in lockdown'		#PMQs,,,Wed Nov 24 12:17:09 +0000 2021,
1463352836918554626,https://twitter.com/twitter/statuses/1463352836918554626,"""At this time, NACI recommends that children receive the Pfizer-BioNTech COVID-19 vaccine (10 mcg) at least 14 days before or after another vaccine. This is a precaution to help to determine if a side effect that may arise is due to the COVID-19 vaccine or another vaccine.""",,,Wed Nov 24 03:44:38 +0000 2021,https://twitter.com/twitter/statuses/1463352836918554626
1463609955655823366,https://twitter.com/twitter/statuses/1463609955655823366,"The Pfizer Centre of Excellence for Epidemiology of Vaccine-preventable Diseases, in partnership with @BristolUni, will conduct population-based surveillance studies in hospitals &amp; the community to help us better understand the burden of infectious disease #ScienceWillWin",,,Wed Nov 24 20:46:20 +0000 2021,https://twitter.com/twitter/statuses/1463609955655823366
1463533138647388167,https://twitter.com/twitter/statuses/1463533138647388167,Lab leak.	PCR test false positives.	Dies with Covid = died of Covid.	Fauci says masks don't work in private email.	Asymptomatic spread?	Vaccines will end the pandemic.	Discounting nature immunity.	55 years until trial data release.		Why would you be skeptical?,,,Wed Nov 24 15:41:06 +0000 2021,https://twitter.com/twitter/statuses/1463533138647388167
1463338811644067842,https://twitter.com/twitter/statuses/1463338811644067842,"COVID-19 live updates: 80,000+ appointments already booked for kids 5-11, Legault says		https://t.co/WXgneUDMIm https://t.co/G1Fn0a6ylI",,,Wed Nov 24 02:48:54 +0000 2021,https://twitter.com/twitter/statuses/1463338811644067842
1463477799042306052,https://twitter.com/twitter/statuses/1463477799042306052,#AdvisoryAlert to: Local Health System Partners		COVID-19 vaccine update: Pfizer-BioNTech Comirnaty COVID-19 vaccine now available for children aged 5 to 11		https://t.co/dXTmla0RSD		#PublicHealth #COVID19CareProvider #Sudbury #Manitoulin https://t.co/bJtjfItcxm,,,Wed Nov 24 12:01:12 +0000 2021,https://twitter.com/twitter/statuses/1463477799042306052
1463533271418036231,https://twitter.com/twitter/statuses/1463533271418036231,Highest pass block win rate among all offensive tackles:		Lane Johnson (95 %)	#Eagles (per ESPN) https://t.co/2NrVKIb6GP,,,Wed Nov 24 15:41:37 +0000 2021,https://twitter.com/twitter/statuses/1463533271418036231
1463309455005601793,https://twitter.com/twitter/statuses/1463309455005601793,“AMA Warns of Severe and Irreparable Harm If Biden Vaccine Mandate Is Halted”  - via @thehill - https://t.co/7cnzrRUllF	--	#COVID19 #covidvaccine  #vaxnews #vaccines #vaccineswork #covid19vaccines #COVID19vaccine #vaccination,,,Wed Nov 24 00:52:15 +0000 2021,https://twitter.com/twitter/statuses/1463309455005601793
1463533267882287111,https://twitter.com/twitter/statuses/1463533267882287111,"Explain how a president who has passed two major bills, combated COVID by supplying vaccines here and abroad and provided Economic relief to millions, has low ratings? 🤔",,,Wed Nov 24 15:41:36 +0000 2021,https://twitter.com/twitter/statuses/1463533267882287111
1463497950651248642,https://twitter.com/twitter/statuses/1463497950651248642,This is how vaccines help reduce the spread of COVID-19 https://t.co/TqURhl2QId #COVID19 #COVID19Vaccination https://t.co/WMooyfMUJ6,,,Wed Nov 24 13:21:16 +0000 2021,https://twitter.com/twitter/statuses/1463497950651248642
1463471853406769155,https://twitter.com/twitter/statuses/1463471853406769155,"@TheBembridge @thecarolemalone I think when there is a risk of death, however small, and there have been 73 of these at least, we cannot compel anyone to take that risk. https://t.co/yeXdng4nYT",,,Wed Nov 24 11:37:34 +0000 2021,https://twitter.com/twitter/statuses/1463471853406769155
1463461907478855687,https://twitter.com/twitter/statuses/1463461907478855687,"Please, for the love of Christ, stop taking these vaccines. It’s not safe. 🥺 https://t.co/dbs7FIdcNW",,,Wed Nov 24 10:58:03 +0000 2021,https://twitter.com/twitter/statuses/1463461907478855687
1463509786134208515,https://twitter.com/twitter/statuses/1463509786134208515,"@Tribal_Prophet @MarieOw10889725 @yankeegirlnj65 @ChristinaPushaw Why are places with extremely high vaccination rates having exploding numbers of cases genius?  Also, why do you think the CDC keeps changing the definition of vaccine?  Do you think it has anything to do with the Covaccines not functioning nearly as well as traditional vaccines?",,,Wed Nov 24 14:08:18 +0000 2021,
1463481173708054533,https://twitter.com/twitter/statuses/1463481173708054533,"@NJSnowPatriot @ChristopherOrp1 I’m 💯 against any restrictions and 💯 against vax passports, but I am pro vaccine.  They clearly work to prevent severe disease and lessen, but not eliminate, your chance of being infected",,,Wed Nov 24 12:14:36 +0000 2021,
1463633655293779968,https://twitter.com/twitter/statuses/1463633655293779968,@mimifontaine @jengleruk Astra Zeneca vaccine was a disaster actually &amp; has led to vaccine hesitancy even among the vulnerable- it will be always be a mystery to me as to why UK &amp; US govts decided to fund experimental vaccine platforms when more established alternatives were available,,,Wed Nov 24 22:20:31 +0000 2021,
1463344103006126083,https://twitter.com/twitter/statuses/1463344103006126083,"For educational purposes, I present the Pfizer-BioNTech mRNA vaccine packaging insert:		https://t.co/anfzmK9wvl",,,Wed Nov 24 03:09:56 +0000 2021,
1463395660695314435,https://twitter.com/twitter/statuses/1463395660695314435,"https://t.co/XBRzjOGmlD now, billions of people in poorer countries are missing out on life-saving vaccines. Tell BioNTech, Johnson &amp;Johnson, Moderna and Pfizer to end vaccine inequality and save millions of lives now. https://t.co/ctAa8VlBhL",,,Wed Nov 24 06:34:48 +0000 2021,
1463610365934194708,https://twitter.com/twitter/statuses/1463610365934194708,Hundreds of Google employees sign manifesto opposing COVID vaccine mandate https://t.co/OHsQ8xgqun https://t.co/uZuMG7xLvG,,,Wed Nov 24 20:47:58 +0000 2021,https://twitter.com/twitter/statuses/1463610365934194708
1463533178820472838,https://twitter.com/twitter/statuses/1463533178820472838,"#WHO Director Tedros Ghebreyesus:”In many countries and communities,we are concerned about THE FALSE SENSE OF SECURITY that vaccines have ended the pandemic and that people were vaccinated do not need to take any other precautions “ https://t.co/S2Kj9XMKP0",,,Wed Nov 24 15:41:15 +0000 2021,https://twitter.com/twitter/statuses/1463533178820472838
1463609799069872135,https://twitter.com/twitter/statuses/1463609799069872135,"@4chanGreentxts With my first dose of Pfizer the vaccine gave to me	One week of immunity	On my second dose of Pfizer the vaccine gave to me, 	A very painful vasectomy 	On my third dose of Pfizer the vaccine gave to me	Pericarditis in totality 🎶",,,Wed Nov 24 20:45:43 +0000 2021,
1463533238186659840,https://twitter.com/twitter/statuses/1463533238186659840,Starmer stormed it. 		Johnson is an absolute mess. 		#PMQS,,,Wed Nov 24 15:41:29 +0000 2021,https://twitter.com/twitter/statuses/1463533238186659840
1463362325637914624,https://twitter.com/twitter/statuses/1463362325637914624,"People are considered fully vaccinated two weeks after their second shot of the Pfizer-BioNtech or Moderna COVID-19 vaccine, or two weeks after the single-dose J&amp;J/Janssen COVID-19 vaccine.  WHAT INDICATOR TELLS THEM SO?????  WHAT CELL???  #Covid_19 #CovidVaccine",,,Wed Nov 24 04:22:21 +0000 2021,
1463477264973131779,https://twitter.com/twitter/statuses/1463477264973131779,"Millions Protest For Freedom From Lockdowns, 	Mandates, And Vaccine Passports 	https://t.co/sW3l1Qxtru",,,Wed Nov 24 11:59:04 +0000 2021,https://twitter.com/twitter/statuses/1463477264973131779
1463501178797498368,https://twitter.com/twitter/statuses/1463501178797498368,A report presented at #AHA 2021 finds that the PULS 5-year risk score for new ACS increases from 11% to 25% after mRNA COVID-19 vaccination.	https://t.co/PTcYcoGpxy,,,Wed Nov 24 13:34:06 +0000 2021,https://twitter.com/twitter/statuses/1463501178797498368
1463485247622942723,https://twitter.com/twitter/statuses/1463485247622942723,@Pixii_dust After 2 shots of AZN I don't think there is any rush for a booster...no. However a shot of mRNA would give you added protection...ie a different kind of vaccine. If I could choose I would have 2x Astra and then after 6-12 months a shot of BioNTech (Pfizer).,,,Wed Nov 24 12:30:47 +0000 2021,
1463533120506974217,https://twitter.com/twitter/statuses/1463533120506974217,How would you fix the problem Mr.Johnson? https://t.co/2NPy5WrBtq,,,Wed Nov 24 15:41:01 +0000 2021,
1463499884770832384,https://twitter.com/twitter/statuses/1463499884770832384,"""If you are anti-mandate, you are absolutely anti-vax. I don't care what your personal vaccination status is.""		NT Chief Minister: ""If You Give Comfort To Anyone Against the Vaccine, You're An Anti-Vaxxer"" https://t.co/923AgeNt1h",,,Wed Nov 24 13:28:57 +0000 2021,https://twitter.com/twitter/statuses/1463499884770832384
1463533256729673738,https://twitter.com/twitter/statuses/1463533256729673738,"Germany under Merkel has a long way to go to be as bad as UK under Johnson.	Today (24th Nov)	Germany: deaths per million 1,191	UK: deaths per million 2,108	https://t.co/v4fjZmdmKQ",,,Wed Nov 24 15:41:34 +0000 2021,
1463483501559308294,https://twitter.com/twitter/statuses/1463483501559308294,Mandatory vaccines were a conspiracy theory. Never ending booster shots were a conspiracy theory. Vaccine passports were a conspiracy theory. Quarantine camps were a conspiracy theory. 		And now you support all of them.,,,Wed Nov 24 12:23:51 +0000 2021,https://twitter.com/twitter/statuses/1463483501559308294
1463533111292178438,https://twitter.com/twitter/statuses/1463533111292178438,"Let the record reflect, PM Boris Johnson made no provision to treat the infected.",,,Wed Nov 24 15:40:59 +0000 2021,https://twitter.com/twitter/statuses/1463533111292178438
1463328244460142596,https://twitter.com/twitter/statuses/1463328244460142596,Great job #Sudbury &amp; districts! Many appointments are being booked for children 5 to 11 to get their #COVID19 vaccine. We’re adding more clinic dates. Check and book online or call us.		https://t.co/ngU1SEx8GM https://t.co/TUPgbH8z08,,,Wed Nov 24 02:06:55 +0000 2021,https://twitter.com/twitter/statuses/1463328244460142596
1463304526010761222,https://twitter.com/twitter/statuses/1463304526010761222,"If it's been six months since your last shot, go get your booster. It raises vaccine efficacy back into the high 90's. Cases are rising again.		(If you're against Covid vaccines, move along. You won't change my mind and I won't change yours. Save yourself some time.)",,,Wed Nov 24 00:32:40 +0000 2021,https://twitter.com/twitter/statuses/1463304526010761222
1463835196130832388,https://twitter.com/twitter/statuses/1463835196130832388,"Immune correlates analysis of the mRNA-1273 COVID-19 vaccine efficacy clinical trial  -researchers claim that the higher the antibody level, the greater the vaccine protection against COVID-19.https://t.co/9HqufmduPD",,,Thu Nov 25 11:41:22 +0000 2021,https://twitter.com/twitter/statuses/1463835196130832388
1463967930362720324,https://twitter.com/twitter/statuses/1463967930362720324,@ProfAnanish Agree. Definitely a BORA violation.	How can NZ defend Covid vaccine mandates when the product itself (Comirnaty-Pfizer-BioNTech) remains under *provisional approval* by Medsafe until November 2023? Forced human experimentation is never a good look.,,,Thu Nov 25 20:28:48 +0000 2021,
1463999165776777218,https://twitter.com/twitter/statuses/1463999165776777218,@RealCarlVernon Here is the abstract to a study published in cardiology journal Circulation that states mRNA vaccine dramatically increases heart inflammation.  https://t.co/52KIbyGO9d,,,Thu Nov 25 22:32:55 +0000 2021,
1463976043983769600,https://twitter.com/twitter/statuses/1463976043983769600,"@pavyg The vaccine only suppress the symptoms so that you are not hospitalised, I am double vaccinated, and I tested positive for COVID 2 weeks ago , I had the Astra Zeneca vaccine , the symptoms were mild, so this myth about protection is crap, you can still catch COVID and transmit it",,,Thu Nov 25 21:01:02 +0000 2021,https://twitter.com/twitter/statuses/1463976043983769600
1463990276310151169,https://twitter.com/twitter/statuses/1463990276310151169,"Alberta admitting to a dose 2 myocarditis rate for Moderna in boys ages 12-17 of 1 in 2,000. 		Some Albertans asked to turn down Moderna vaccine over rare side effect	#NoVaccine https://t.co/NSNsEJweSc",,,Thu Nov 25 21:57:36 +0000 2021,https://twitter.com/twitter/statuses/1463990276310151169
